ID,Gender,Marital Status,Age,City,State,Zip,Email Domain,Total Given,Total Number of Gifts,Average Gift Amount,Largest Gift Amount,Smallest gift Amount,Total unsolicited gifts,Total Event Participations,Total Meetings or Phone Calls,First Appeal Date,Is Org Contact?,First Gift Date,First Gift Amount,Second Gift Date,Second Gift Amount
10154653,Unknown,,,,,,,$500.00,2,$250.00,$250.00,$250.00,0,2,0,,,4/21/2012,$250.00,4/20/2013,$250.00
10154654,Unknown,,,Bayport,MN,55003,,"$1,750.00",7,$250.00,$375.00,$100.00,0,5,0,9/13/2012,No,4/21/2012,$250.00,4/21/2012,$100.00
10154655,Unknown,,,Scandia,MN,55073-2703,,$250.00,1,$250.00,$250.00,$250.00,0,1,0,9/13/2012,,4/21/2012,$250.00,,
10154656,Unknown,,,Saint Paul,MN,55113-0006,,$550.00,2,$275.00,$300.00,$250.00,0,1,0,9/13/2012,,4/21/2012,$250.00,4/21/2012,$300.00
10154657,Unknown,,,Agoura Hills,CA,91301-3007,,"$3,500.00",2,"$1,750.00","$2,500.00","$1,000.00",0,2,1,11/15/2012,,4/21/2012,"$1,000.00",4/20/2013,"$2,500.00"
10154658,Unknown,,,Weidman,MI,48893-8837,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154659,Unknown,,,Minneapolis,MN,55415-1784,,$650.00,2,$325.00,$500.00,$150.00,0,1,0,9/13/2012,,4/21/2012,$500.00,4/21/2012,$150.00
10154660,Unknown,,,Minneapolis,MN,55431,,$50.00,1,$50.00,$50.00,$50.00,0,1,0,9/13/2012,,4/21/2012,$50.00,,
10154661,Male,Married,,Hopkins,MN,55305-5039,,"$1,005.00",3,$335.00,$505.00,$250.00,0,2,0,9/13/2012,,4/21/2012,$250.00,4/21/2012,$505.00
10154662,Male,,,Eden Prairie,MN,55347,,$250.00,1,$250.00,$250.00,$250.00,0,1,0,9/13/2012,,4/21/2012,$250.00,,
10154663,Unknown,,,,,,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,,4/21/2012,$100.00,,
10154664,Unknown,,,,,,,$750.00,2,$375.00,$500.00,$250.00,0,2,0,,,4/21/2012,$500.00,4/20/2013,$250.00
10154665,Unknown,,,Saint Paul,MN,55116,,$250.00,1,$250.00,$250.00,$250.00,0,1,0,9/13/2012,,4/21/2012,$250.00,,
10154667,Unknown,,,Excelsior,MN,55331-4554,,"$1,790.00",5,$358.00,$500.00,$40.00,0,5,0,9/13/2012,,4/21/2012,$500.00,4/20/2013,$250.00
10155076,Female,Married,,Hamel,MN,55340,,"$9,080.00",10,$908.00,"$2,500.00",$80.00,0,4,4,,,5/30/2013,$500.00,4/12/2014,"$1,000.00"
10154668,Unknown,,,Hutchinson,MN,55350-3258,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154669,Unknown,,,St. Paul,MN,55116,,$500.00,2,$250.00,$250.00,$250.00,0,3,0,9/13/2012,,4/21/2012,$250.00,4/12/2014,$250.00
10154670,Unknown,,,River Falls,WI,54022-0897,,$250.00,1,$250.00,$250.00,$250.00,0,1,0,9/13/2012,,4/21/2012,$250.00,,
10154673,Unknown,,,Saint Paul,MN,55102,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154674,Unknown,,,Redondo Beach,CA,90277-4170,gmail.com,$200.00,2,$100.00,$100.00,$100.00,0,2,0,9/13/2012,,4/21/2012,$100.00,4/12/2014,$100.00
10154675,Unknown,,,St. Paul,MN,55105,,$350.00,3,$116.67,$150.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,4/21/2012,$150.00
10154676,Unknown,,,Maple Grove,MN,55311,comcast.net,"$2,445.00",9,$271.67,$365.00,$100.00,0,4,0,9/13/2012,,4/21/2012,$100.00,4/21/2012,$365.00
10154677,Unknown,,,Eden Prairie,MN,55347,clear.net,"$2,820.00",5,$564.00,"$1,000.00",$220.00,0,1,1,11/15/2012,,4/21/2012,"$1,000.00",4/21/2012,$220.00
10154678,Unknown,,,Minneapolis,MN,55499,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154679,Unknown,,,,,,,$190.00,3,$63.33,$100.00,$40.00,0,1,0,9/13/2012,,4/21/2012,$100.00,4/21/2012,$40.00
10154680,Unknown,,54,Eden Prairie,MN,55347,wirelessronin.com,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154681,Unknown,,,Saint Paul,MN,55105,,$175.00,1,$175.00,$175.00,$175.00,0,1,0,9/13/2012,,4/21/2012,$175.00,,
10154682,Unknown,,,,,,,$150.00,2,$75.00,$100.00,$50.00,0,1,0,,,4/21/2012,$50.00,4/21/2012,$100.00
10154683,Unknown,,,Hopkins,MN,55343,,$750.00,2,$375.00,$500.00,$250.00,0,2,0,9/13/2012,,4/21/2012,$250.00,4/20/2013,$500.00
10154684,Unknown,,,Plymouth,MN,55441,me.com,"$1,300.00",2,$650.00,"$1,000.00",$300.00,0,1,2,11/15/2012,,4/21/2012,"$1,000.00",4/21/2012,$300.00
10154685,Unknown,,,Saint Paul,MN,55118,wellsfargo.com,"$1,250.00",3,$416.67,$500.00,$250.00,0,4,0,9/13/2012,,4/21/2012,$250.00,4/20/2013,$500.00
10154686,Unknown,,,Elk River,MN,55330,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154687,Unknown,,,Minneapolis,MN,55401-2783,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154691,Unknown,,,,,,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,,4/21/2012,$100.00,,
10154692,Unknown,,,Minneapolis,MN,55431,,$200.00,2,$100.00,$100.00,$100.00,0,2,0,9/13/2012,,4/21/2012,$100.00,4/20/2013,$100.00
10154693,Unknown,,,Edina,MN,55439,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154694,Unknown,,,Circle Pines,MN,55014,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154695,Unknown,,,Minneapolis,MN,55419,,$500.00,1,$500.00,$500.00,$500.00,0,1,0,9/13/2012,,4/21/2012,$500.00,,
10154696,Unknown,,,Clovis,CA,93619-8745,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154697,Unknown,,,,,,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,,4/21/2012,$100.00,,
10154698,Unknown,,,,,,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,,4/21/2012,$100.00,,
10154699,Unknown,,,Minneapolis,MN,55442,,$150.00,2,$75.00,$100.00,$50.00,0,1,0,9/13/2012,,4/21/2012,$100.00,4/21/2012,$50.00
10154700,Unknown,,,Eagan,MN,55123,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154701,Unknown,,,Minnetonka,MN,55345,,$150.00,1,$150.00,$150.00,$150.00,0,1,0,9/13/2012,,4/21/2012,$150.00,,
10154702,Unknown,,,,,,,$350.00,2,$175.00,$250.00,$100.00,0,1,0,,,4/21/2012,$250.00,4/21/2012,$100.00
10154703,Unknown,,,Mound,MN,55364-1275,gmail.com,$450.00,3,$150.00,$250.00,$50.00,0,2,0,9/13/2012,,4/21/2012,$50.00,4/20/2013,$250.00
10154704,Unknown,,,Saint Paul,MN,55105-1121,,"$1,000.00",1,"$1,000.00","$1,000.00","$1,000.00",0,3,1,11/15/2012,,4/21/2012,"$1,000.00",,
10154705,Unknown,,,Edina,MN,55424,yahoo.com,"$2,625.00",8,$328.13,$500.00,$175.00,0,4,0,9/13/2012,,4/21/2012,$250.00,4/21/2012,$175.00
10154706,Unknown,,,Saint Paul,MN,55101,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,,
10154707,Unknown,,51,Mahtomedi,MN,55115,andersencorp.com,$150.00,2,$75.00,$100.00,$50.00,0,2,0,9/13/2012,,4/21/2012,$100.00,4/12/2014,$50.00
10154708,Unknown,,,Minneapolis,MN,55419,gmail.com,$400.00,4,$100.00,$200.00,$25.00,0,4,0,,Yes,4/21/2012,$125.00,12/14/2012,$25.00
10154709,Unknown,,,,,,,$50.00,1,$50.00,$50.00,$50.00,0,1,0,,,4/21/2012,$50.00,,
10154710,Unknown,,53,Medina,MN,55340-9478,target.com,"$1,000.00",1,"$1,000.00","$1,000.00","$1,000.00",0,1,1,11/15/2012,No,4/21/2012,"$1,000.00",,
10154711,Unknown,,,,,,,$500.00,1,$500.00,$500.00,$500.00,0,1,0,,,4/21/2012,$500.00,,
10154712,Unknown,,,,,,,$100.00,1,$100.00,$100.00,$100.00,0,1,0,,,4/21/2012,$100.00,,
10154713,Unknown,,63,Falcon Heights,MN,55113,therapypartners.com,"$3,250.00",9,$361.11,$700.00,$200.00,0,5,0,9/13/2012,,4/21/2012,$250.00,4/21/2012,$450.00
10154714,Unknown,,,Hopkins,MN,55343,,$100.00,1,$100.00,$100.00,$100.00,0,2,0,,,4/21/2012,$100.00,,
10154715,Unknown,,,,,,,$40.00,1,$40.00,$40.00,$40.00,0,1,0,,,4/21/2012,$40.00,,
10154716,Unknown,,,Mooresville,NC,28117-8413,,"$10,175.00",1,"$10,175.00","$10,175.00","$10,175.00",0,1,0,,,4/21/2012,"$10,175.00",,
10154718,Unknown,,,Minneapolis,MN,55449-5224,,"$5,000.00",1,"$5,000.00","$5,000.00","$5,000.00",0,1,0,,,4/21/2012,"$5,000.00",,
10154719,Unknown,,,St. Paul,MN,55104,,$140.00,1,$140.00,$140.00,$140.00,0,1,0,9/13/2012,,4/21/2012,$140.00,,
10154721,Unknown,,,Minneapolis,MN,55426-3240,,$110.00,1,$110.00,$110.00,$110.00,0,1,0,9/13/2012,,4/21/2012,$110.00,,
10154722,Unknown,,,St. Paul,MN,55108,mac.com,$275.00,2,$137.50,$150.00,$125.00,0,1,0,9/13/2012,,4/21/2012,$125.00,4/21/2012,$150.00
10154725,Unknown,,,Sunfish Lake,MN,55118,wallcompanies.com,$925.00,2,$462.50,$625.00,$300.00,0,1,0,11/5/2012,,4/21/2012,$625.00,4/21/2012,$300.00
10154726,Unknown,,,Minneapolis,MN,55345-4741,,$200.00,1,$200.00,$200.00,$200.00,0,1,0,9/13/2012,,4/21/2012,$200.00,,
10154727,Unknown,,,,,,,$85.00,1,$85.00,$85.00,$85.00,0,1,0,,,4/21/2012,$85.00,,
10154730,Unknown,,,Minneapolis,MN,55419-1165,,"$5,800.00",3,"$1,933.33","$3,000.00",$300.00,0,2,1,,,4/21/2012,"$2,500.00",4/20/2013,"$3,000.00"
10154732,Unknown,,,Saint Paul,MN,55116,,"$1,425.00",1,"$1,425.00","$1,425.00","$1,425.00",0,1,0,,,4/21/2012,"$1,425.00",,
10154733,Unknown,,,Minneapolis,MN,55419,,$240.00,1,$240.00,$240.00,$240.00,0,1,0,9/13/2012,,4/21/2012,$240.00,,
10154734,Unknown,,,,,,,$250.00,1,$250.00,$250.00,$250.00,0,2,0,,,4/21/2012,$250.00,,
10154738,Unknown,,,Mendota Heights,MN,55118,gmail.com,"$1,900.00",5,$380.00,"$1,000.00",$50.00,1,2,3,11/15/2012,,4/21/2012,$600.00,6/11/2012,"$1,000.00"
10154739,Unknown,,,St. Paul,MN,55104,,$800.00,2,$400.00,$500.00,$300.00,0,1,0,11/5/2012,,4/21/2012,$300.00,4/24/2012,$500.00
10154740,Unknown,,,St. Paul,MN,55104,,"$1,050.00",2,$525.00,$750.00,$300.00,0,1,0,9/13/2012,,4/21/2012,$300.00,4/20/2013,$750.00
10154741,Unknown,,,Shoreveiw,MN,55126,comcast.net,"$1,100.00",4,$275.00,$300.00,$200.00,0,3,0,9/13/2012,,4/21/2012,$300.00,4/20/2013,$300.00
10154742,Unknown,,,Inver Grove Heights,MN,55077,,$300.00,1,$300.00,$300.00,$300.00,0,1,0,9/13/2012,,4/21/2012,$300.00,,
10154743,Unknown,,,Burnsville,MN,55306,,$400.00,2,$200.00,$300.00,$100.00,0,2,0,9/13/2012,,4/21/2012,$300.00,4/20/2013,$100.00
10154744,Unknown,,,Minneapolis,MN,55419,usiwireless.com,$150.00,1,$150.00,$150.00,$150.00,0,1,0,9/13/2012,,4/21/2012,$150.00,,
10154745,Female,,,Sauk Rapids,MN,56379-1351,,$40.00,2,$20.00,$20.00,$20.00,1,0,0,9/13/2012,,4/24/2012,$20.00,12/6/2012,$20.00
10154746,Female,,,Saint Paul,MN,55110-3065,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,4/25/2012,$25.00,,
10154748,Unknown,,,Saint Paul,MN,55104-2630,gmail.com,$75.00,1,$75.00,$75.00,$75.00,0,1,0,9/13/2012,,4/21/2012,$75.00,,
10154749,Unknown,,,,,,,$50.00,1,$50.00,$50.00,$50.00,0,3,0,,,4/21/2012,$50.00,,
10154751,Male,,,Fitchburg,WI,53711-7117,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/13/2012,,4/25/2012,$100.00,,
10154761,Unknown,,,Bloomington,MN,55425-2129,,$205.00,1,$205.00,$205.00,$205.00,1,0,0,9/13/2012,,4/19/2012,$205.00,,
10154762,Unknown,,,Shoreview,MN,55126-1997,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,4/20/2012,$25.00,,
10154763,Unknown,,,Coleraine,MN,55722,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,4/20/2012,$50.00,,
10154764,Unknown,,,St. Louis Park,MN,55426-2339,,$80.00,1,$80.00,$80.00,$80.00,0,0,0,9/13/2012,,4/20/2012,$80.00,,
10154770,Unknown,,,West St. Paul,MN,55118,,$675.00,2,$337.50,$500.00,$175.00,0,0,0,9/13/2012,,4/24/2012,$500.00,4/24/2012,$175.00
10154771,Male,Married,54,Plymouth,MN,55442-2348,comcast.net,"$3,000.00",3,"$1,000.00","$1,000.00","$1,000.00",0,2,2,11/16/2011,No,4/24/2012,"$1,000.00",4/20/2013,"$1,000.00"
10154772,Unknown,,,Minneapolis,MN,55414-1042,aoblaw.com,"$24,100.00",6,"$4,016.67","$9,100.00","$1,000.00",0,1,4,11/15/2012,No,4/24/2012,"$5,000.00",4/24/2012,"$4,500.00"
10154802,Unknown,,51,Eagan,MN,55122,gmail.com,$30.00,1,$30.00,$30.00,$30.00,0,0,0,9/13/2012,,5/25/2012,$30.00,,
10154836,Unknown,,47,McKinney,TX,75071-1857,gmail.com,$100.00,1,$100.00,$100.00,$100.00,0,0,0,5/18/2012,,7/20/2012,$100.00,,
10154854,Unknown,,55,Eagan,MN,55122,logicpd.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,5/18/2012,,7/20/2012,$50.00,,
10154855,Unknown,,33,Saint Paul,MN,55126-8573,gmail.com,$60.00,2,$30.00,$30.00,$30.00,0,1,0,5/18/2012,,7/10/2012,$30.00,7/10/2012,$30.00
10154858,Unknown,,37,Round Rock,TX,78664-2754,logicpd.com,$95.00,2,$47.50,$75.00,$20.00,0,1,0,5/18/2012,,7/11/2012,$75.00,7/17/2012,$20.00
10154894,Unknown,,46,Edina,MN,55424,opus-group.com,"$2,065.58",3,$688.53,"$1,017.84",$40.00,0,1,5,5/18/2012,,8/9/2012,$40.00,12/18/2013,"$1,007.74"
10154932,Unknown,,66,Minneapolis,MN,55410,opus-group.com,$80.60,3,$26.87,$30.60,$25.00,0,0,0,9/13/2012,,6/29/2012,$25.00,12/1/2013,$25.00
10155035,Unknown,,,St. Paul,MN,55105-2333,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/13/2012,,4/24/2012,$100.00,,
10155036,Unknown,,,Inver Grove Heights,MN,55077,comcast.net,"$1,250.00",6,$208.33,$500.00,$50.00,0,4,0,9/13/2012,,4/24/2012,$300.00,5/31/2013,$500.00
10155037,Unknown,,39,Prior Lake,MN,55372-4343,primetherapeutics.org,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/13/2012,,4/24/2012,$100.00,,
10155039,Male,,,Plymouth,MN,55441-2644,Dominiuminc.com,"$53,500.00",3,"$17,833.33","$50,000.00","$1,500.00",0,1,8,11/15/2012,No,6/15/2012,"$1,500.00",12/19/2013,"$2,000.00"
10155050,Unknown,,60,Lake Elmo,MN,55042-9529,frontiernet.net,$940.00,9,$104.44,$120.00,$100.00,0,0,0,5/18/2012,,11/20/2012,$100.00,12/20/2012,$100.00
10155063,Unknown,,,St. Paul,MN,55116,,$400.00,2,$200.00,$300.00,$100.00,0,1,0,9/13/2012,,4/21/2012,$100.00,6/20/2012,$300.00
10155072,Unknown,,,River Falls,WI,54022-0897,,$250.00,1,$250.00,$250.00,$250.00,0,1,0,,,4/20/2013,$250.00,,
10155201,Unknown,,38,Cottage Grove,MN,55016,mnrealestateteam.com,$50.00,1,$50.00,$50.00,$50.00,1,0,0,9/13/2012,,5/16/2012,$50.00,,
10155203,Unknown,,47,Victoria,MN,55386,mnrealestateteam.com,$50.00,1,$50.00,$50.00,$50.00,1,0,0,9/13/2012,,5/16/2012,$50.00,,
10155276,Female,,51,Chaska,MN,55387,mnrealestateteam.com,$25.00,1,$25.00,$25.00,$25.00,1,0,0,9/13/2012,,5/3/2012,$25.00,,
10155277,Male,,,Saint Paul,MN,55124-5811,,$25.00,1,$25.00,$25.00,$25.00,1,0,0,9/13/2012,,5/3/2012,$25.00,,
10155279,Male,,,Coon Rapids,MN,55448-1372,,$75.00,1,$75.00,$75.00,$75.00,1,0,0,9/13/2012,,5/3/2012,$75.00,,
10155290,Unknown,,,,,,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,5/7/2012,$25.00,,
10155291,Unknown,,,,,,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,,,5/7/2012,$25.00,,
10155292,Unknown,,,,,,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,,,5/7/2012,$100.00,,
10155293,Unknown,,,,,,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,5/7/2012,$50.00,,
10155294,Unknown,,,,,,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,5/7/2012,$50.00,,
10155459,Unknown,,,Minneapolis,MN,55418,hotmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/9/2012,$50.00,,
10155461,Unknown,,,Inver Grove Heights,MN,55076,msn.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,5/9/2012,$25.00,,
10155463,Unknown,,,Rosemount,MN,55068,gmail.com,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,5/8/2012,$25.00,,
10155467,Unknown,,,Long Beach,CA,90802-8413,gmail.com,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,4/30/2012,$50.00,,
10155490,Male,,,White Bear Lake,MN,55110,comcast.net,$55.00,4,$13.75,$15.00,$10.00,0,0,0,11/12/2012,,7/6/2012,$10.00,12/26/2012,$15.00
10155494,Unknown,,,Plymouth,MN,55441,,$50.00,1,$50.00,$50.00,$50.00,1,0,0,9/13/2012,,5/8/2012,$50.00,,
10197779,Unknown,,,Plymouth,MN,55441,,$260.00,5,$52.00,$60.00,$50.00,2,0,0,9/9/2011,,5/11/2011,$50.00,5/13/2013,$50.00
10155511,Unknown,,30,Edina,MN,55410-2737,valspar.com,$6.25,1,$6.25,$6.25,$6.25,0,0,0,,,1/15/2013,$6.25,,
10155549,Female,,30,Cincinnati,OH,45249-1768,valspar.com,$65.00,1,$65.00,$65.00,$65.00,0,0,0,5/18/2012,,1/15/2013,$65.00,,
10155607,Unknown,,27,Minneapolis,MN,55403-1116,gmail.com,$50.00,2,$25.00,$25.00,$25.00,0,0,0,5/18/2012,,12/14/2012,$25.00,12/1/2013,$25.00
10155660,Unknown,,,Apple Valley,MN,55124,,$50.00,1,$50.00,$50.00,$50.00,1,0,0,9/13/2012,,5/16/2012,$50.00,,
10155662,Unknown,,,,,,,$100.00,1,$100.00,$100.00,$100.00,1,0,0,,,5/16/2012,$100.00,,
10155663,Unknown,,,Eden Prairie,MN,55344,,$20.00,1,$20.00,$20.00,$20.00,1,0,0,9/13/2012,,5/24/2012,$20.00,,
10155691,Female,,,Rosemont,PA,19010,,$15.00,1,$15.00,$15.00,$15.00,0,0,0,9/13/2012,,5/21/2012,$15.00,,
10155692,Female,,,Las Vegas,NV,89135-1605,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,5/21/2012,$25.00,,
10155693,Male,Married,,Edina,MN,55436,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,5/21/2012,$25.00,,
10155694,Female,,,Minneapolis,MN,55409-1101,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,5/21/2012,$25.00,,
10155695,Female,,,Brooklyn Park,MN,55444-1428,,$50.00,2,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,5/21/2012,$25.00,5/21/2012,$25.00
10155696,Female,,,Wayzata,MN,55391-9735,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,5/21/2012,$25.00,,
10155697,Male,,,Wayzata,MN,55391-2734,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,5/21/2012,$25.00,,
10155698,Female,,,New York,NY,10128-6856,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,5/21/2012,$25.00,,
10155699,Female,,,Harrington Park,NJ,07640-1825,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,5/21/2012,$25.00,,
10155700,Female,,,Charlottesville,VA,22903-7320,,$25.00,1,$25.00,$25.00,$25.00,0,0,0,9/13/2012,,5/21/2012,$25.00,,
10155701,Male,,,Prior Lake,MN,55372,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155702,Female,,,Lakewood,CO,80214-5512,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155703,Female,,,Princeton,NJ,08540-1231,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155704,Female,,,Paupack,PA,18451-7737,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155705,Female,,,Minneapolis,MN,55447,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155706,Female,,,,,,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,5/21/2012,$50.00,,
10155708,Female,,,Elm Grove,WI,53122,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155709,Female,Married,,Bloomfield Hills,MI,48304,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155710,Female,,,Rhinecliff,NY,12574,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155711,Female,,,Hopkins,MN,55305-4427,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155712,Female,,,Prior Lake,MN,55372-0233,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155713,Male,Married,,Edina,MN,55436,q.com,$75.00,2,$37.50,$50.00,$25.00,0,0,0,9/13/2012,,5/21/2012,$50.00,4/11/2014,$25.00
10155714,Male,Married,,,,,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,,,5/21/2012,$50.00,,
10155715,Female,Married,,Wayzata,MN,55391-9752,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155716,Male,Married,,Wayzata,MN,55391-9406,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155717,Male,,,Wayzata,MN,55391-9750,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155718,Female,,,St. Paul,MN,55116-1933,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155719,Male,,,Fairfax,VA,22033,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155720,Male,Married,,Zimmerman,MN,55398,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155721,Female,,,Madison,GA,30650,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155722,Female,Married,,St. Paul,MN,55105-2009,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155723,Female,Married,,Edina,MN,55424-1308,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155724,Female,,,Menasha,MN,54952,,$50.00,1,$50.00,$50.00,$50.00,0,0,0,9/13/2012,,5/21/2012,$50.00,,
10155725,Female,Married,,Chicago,IL,60647,,$75.00,1,$75.00,$75.00,$75.00,0,0,0,9/13/2012,,5/21/2012,$75.00,,
10155726,Female,Married,,Orono,MN,55356-9262,me.com,$575.00,2,$287.50,$500.00,$75.00,0,1,1,9/13/2012,,5/21/2012,$75.00,10/13/2015,$500.00
10155727,Male,,,,,,,$75.00,1,$75.00,$75.00,$75.00,0,0,0,,,5/21/2012,$75.00,,
10155728,Female,,,Paupack,PA,18451,,$75.00,1,$75.00,$75.00,$75.00,0,0,0,9/13/2012,,5/21/2012,$75.00,,
10155729,Female,,,Riderwood,MD,21139,,$75.00,1,$75.00,$75.00,$75.00,0,0,0,9/13/2012,,5/21/2012,$75.00,,
10155730,Male,,,Portland,OR,97219,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/13/2012,,5/21/2012,$100.00,,
10155731,Female,Married,,North Richland Hills,TX,76180-4434,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/13/2012,,5/21/2012,$100.00,,
10155732,Female,,,Cos Cob,CT,06807-1715,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/13/2012,,5/21/2012,$100.00,,
10155734,Female,,,Edina,MN,55410,,$110.00,2,$55.00,$100.00,$10.00,0,2,0,9/13/2012,,5/21/2012,$100.00,10/7/2016,$10.00
10155735,Male,,,Edina,MN,55436-1023,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/13/2012,,5/21/2012,$100.00,,
10155736,Female,Married,,Edina,MN,55435-1528,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/13/2012,,5/21/2012,$100.00,,
10155737,Male,Married,,Bull Valley,IL,60097,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/13/2012,,5/21/2012,$100.00,,
10155738,Female,Married,,Eden Prairie,MN,55347-2431,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/13/2012,,5/21/2012,$100.00,,
10155739,Male,Married,,Minneapolis,MN,55439-1643,,$200.00,1,$200.00,$200.00,$200.00,0,0,0,9/13/2012,,5/21/2012,$200.00,,
10155740,Male,Married,,Brooklyn Park,MN,55443-4019,,$100.00,1,$100.00,$100.00,$100.00,0,0,0,9/13/2012,,5/21/2012,$100.00,,
10155741,Unknown,,,White Bear Lake,MN,55110,,$15.00,1,$15.00,$15.00,$15.00,0,0,0,9/13/2012,,5/18/2012,$15.00,,
